Incident ID,Incident Date,State,Population,FIPS,City Or County,Latitude,Longitude,Address,Region,Abbreviation,State_Lon,State_Lat
752249,2017-01-15T00:00:00Z,Colorado,5773714,8,Capulin,37.2832203,-106.1107298,"County Road Y, Capulin, Colorado",West,CO,-105.3589,39.5501
1786829,2020-09-06T00:00:00Z,Colorado,5773714,8,Commerce City,39.8083196,-104.9338675,"6700 block of Birch St, Commerce City, Colorado",West,CO,-105.3589,39.5501
1772934,2020-08-23T00:00:00Z,Colorado,5773714,8,Pueblo,38.263995,-104.6141867,"2000 block of Longhorn Point, Pueblo, Colorado",West,CO,-105.3589,39.5501
1766380,2020-08-16T00:00:00Z,Colorado,5773714,8,Denver,39.7392364,-104.984862,"W Alameda Ave and S Federal Blvd, Denver, Colorado",West,CO,-105.3589,39.5501
1759873,2020-08-09T00:00:00Z,Colorado,5773714,8,Denver,39.7392364,-104.984862,"1400 block of W Byers Pl, Denver, Colorado",West,CO,-105.3589,39.5501
1751949,2020-08-01T00:00:00Z,Colorado,5773714,8,Denver,39.7392364,-104.984862,"3000 block of W Virginia Ave, Denver, Colorado",West,CO,-105.3589,39.5501
1746417,2020-07-26T00:00:00Z,Colorado,5773714,8,Commerce City,39.8083196,-104.9338675,"6300 block of Ivanhoe St, Commerce City, Colorado",West,CO,-105.3589,39.5501
1746430,2020-07-25T00:00:00Z,Colorado,5773714,8,Denver,39.7392364,-104.984862,"East 33rd Ave and Hudson St, Denver, Colorado",West,CO,-105.3589,39.5501
1717828,2020-06-26T00:00:00Z,Colorado,5773714,8,Aurora,39.7270501,-104.844275,"698 Peoria St, Aurora, Colorado",West,CO,-105.3589,39.5501
1697541,2020-06-05T00:00:00Z,Colorado,5773714,8,Denver,39.7392364,-104.984862,"4900 block of Wheeling St, Denver, Colorado",West,CO,-105.3589,39.5501
1631831,2020-02-29T00:00:00Z,Colorado,5773714,8,Brighton,39.983721,-104.8110775,"Starr Ln and County Rd 2, Brighton, Colorado",West,CO,-105.3589,39.5501
1594173,2020-01-11T00:00:00Z,Colorado,5773714,8,Aurora,39.6765805,-104.78779769,"17158 E Adriatic Place, Aurora, Colorado",West,CO,-105.3589,39.5501
224131,2014-11-23T00:00:00Z,Colorado,5773714,8,Denver,39.7392364,-104.984862,"Federal Boulevard and 16th Avenue, Denver, Colorado",West,CO,-105.3589,39.5501
132897,2014-05-04T00:00:00Z,Colorado,5773714,8,Wheat Ridge,39.777537800000005,-105.1343489433828,"12100 W 44th, Wheat Ridge, Colorado",West,CO,-105.3589,39.5501
1546983,2019-11-11T00:00:00Z,Colorado,5773714,8,Aurora,39.709477,-104.8628905,"384 S Ironton St, Aurora, Colorado",West,CO,-105.3589,39.5501
1520499,2019-10-06T00:00:00Z,Colorado,5773714,8,Denver,39.7392364,-104.984862,"7100 block of Ruth Way, Denver, Colorado",West,CO,-105.3589,39.5501
1419305,2019-06-11T00:00:00Z,Colorado,5773714,8,Aurora,39.7405111,-104.830994,"12500 block of E Kansas Pl, Aurora, Colorado",West,CO,-105.3589,39.5501
1343274,2019-03-10T00:00:00Z,Colorado,5773714,8,Denver,39.7392364,-104.984862,"15th St and Market St, Denver, Colorado",West,CO,-105.3589,39.5501
623523,2016-08-07T00:00:00Z,Colorado,5773714,8,Arvada,39.8005505,-105.0811573,"5400 block of Sheridan Boulevard, Arvada, Colorado",West,CO,-105.3589,39.5501
571859,2016-06-04T00:00:00Z,Colorado,5773714,8,Denver,39.7392364,-104.984862,"3600 block of Hudson Street, Denver, Colorado",West,CO,-105.3589,39.5501
546818,2016-04-24T00:00:00Z,Colorado,5773714,8,Denver,39.7392364,-104.984862,"1400 block of 14th Street, Denver, Colorado",West,CO,-105.3589,39.5501
529488,2016-03-25T00:00:00Z,Colorado,5773714,8,Denver,39.707804572040246,-104.8870118836361,"8501 E. Alameda Avenue, Denver, Colorado",West,CO,-105.3589,39.5501
2463465,2022-11-19T00:00:00Z,Colorado,5773714,8,Colorado Springs,38.8810751,-104.758409,"3430 N Academy Blvd, Colorado Springs, Colorado",West,CO,-105.3589,39.5501
2450360,2022-11-01T00:00:00Z,Colorado,5773714,8,Denver,39.7392364,-104.984862,"1400 block of Verbena St, Denver, Colorado",West,CO,-105.3589,39.5501
2448366,2022-10-30T00:00:00Z,Colorado,5773714,8,Aurora,39.7405111,-104.830994,"900 block of N Geneva St, Aurora, Colorado",West,CO,-105.3589,39.5501
2438121,2022-10-15T00:00:00Z,Colorado,5773714,8,Denver,39.7392364,-104.984862,"900 Dakin St, Denver, Colorado",West,CO,-105.3589,39.5501
2399670,2022-08-28T00:00:00Z,Colorado,5773714,8,Denver,39.77438225,-105.02136855,"2731 42nd Ave, Denver, Colorado",West,CO,-105.3589,39.5501
2349545,2022-07-04T00:00:00Z,Colorado,5773714,8,Denver,39.7392364,-104.984862,"2100 block of W Pacific Pl, Denver, Colorado",West,CO,-105.3589,39.5501
2328342,2022-06-12T00:00:00Z,Colorado,5773714,8,Denver,39.7392364,-104.984862,"4600 block of Colorado Ave, Denver, Colorado",West,CO,-105.3589,39.5501
2315190,2022-05-28T00:00:00Z,Colorado,5773714,8,Colorado Springs,38.8339578,-104.825348,"3800 block of E Pikes Pike Ave, Colorado Springs, Colorado",West,CO,-105.3589,39.5501
2269059,2022-04-02T00:00:00Z,Colorado,5773714,8,Colorado Springs,38.8339578,-104.825348,"2400 block of Barkman Dr, Colorado Springs, Colorado",West,CO,-105.3589,39.5501
2263608,2022-03-25T00:00:00Z,Colorado,5773714,8,Colorado Springs,38.845237997939336,-104.75890217373464,"820 Citadel Dr E, Colorado Springs, Colorado",West,CO,-105.3589,39.5501
2250540,2022-03-09T00:00:00Z,Colorado,5773714,8,Aurora,39.735313000000005,-104.7920915,"3300 N Ouray St, Aurora, Colorado",West,CO,-105.3589,39.5501
2207406,2022-01-09T00:00:00Z,Colorado,5773714,8,Colorado Springs,38.80452785,-104.75179145,"1960 Chelton Rd, Colorado Springs, Colorado",West,CO,-105.3589,39.5501
2201677,2022-01-01T00:00:00Z,Colorado,5773714,8,Denver,39.75393385,-104.99546915,"1919 Blake St, Denver, Colorado",West,CO,-105.3589,39.5501
2790081,2023-12-30T00:00:00Z,Colorado,5773714,8,Denver,39.7401865,-105.04964592437186,"4888 W Colfax Ave, Denver, Colorado",West,CO,-105.3589,39.5501
2786444,2023-12-24T00:00:00Z,Colorado,5773714,8,Colorado Springs,38.8448529995785,-104.75890442190028,"750 Citadel Dr E, Colorado Springs, Colorado",West,CO,-105.3589,39.5501
2773914,2023-12-06T00:00:00Z,Colorado,5773714,8,Peyton,39.0288809,-104.4830238,"21885 Akawi Way, Peyton, Colorado",West,CO,-105.3589,39.5501
2769379,2023-12-02T00:00:00Z,Colorado,5773714,8,Aurora,39.7405111,-104.830994,"1300 block of Joliet St, Aurora, Colorado",West,CO,-105.3589,39.5501
2760730,2023-11-20T00:00:00Z,Colorado,5773714,8,Westcliffe,38.1292685,-105.46564877971474,"173 Rocky Ridge Rd, Westcliffe, Colorado",West,CO,-105.3589,39.5501
2747734,2023-11-05T00:00:00Z,Colorado,5773714,8,Denver,39.7635075,-104.9234587,"5514 E 33rd Ave, Denver, Colorado",West,CO,-105.3589,39.5501
2737647,2023-10-23T00:00:00Z,Colorado,5773714,8,Durango,37.25923212621535,-107.876708774826,"149 S Camino del Rio, Durango, Colorado",West,CO,-105.3589,39.5501
2729845,2023-10-14T00:00:00Z,Colorado,5773714,8,Denver,39.7729261,-104.84381915,"12445 E 39th Ave, Denver, Colorado",West,CO,-105.3589,39.5501
2708514,2023-09-16T00:00:00Z,Colorado,5773714,8,Denver,39.7532141,-104.993649,"1946 Market St, Denver, Colorado",West,CO,-105.3589,39.5501
2692512,2023-08-27T00:00:00Z,Colorado,5773714,8,Pueblo,38.263995,-104.6141867,"1200 block of Berwind Ave, Pueblo, Colorado",West,CO,-105.3589,39.5501
2623809,2023-06-13T00:00:00Z,Colorado,5773714,8,Denver,39.7392364,-104.984862,"2000 block of Market St, Denver, Colorado",West,CO,-105.3589,39.5501
2594759,2023-05-10T00:00:00Z,Colorado,5773714,8,Denver,39.65347045,-104.87713925464732,"9600 E Girard Ave, Denver, Colorado",West,CO,-105.3589,39.5501
2564105,2023-04-03T00:00:00Z,Colorado,5773714,8,Pueblo,38.263995,-104.6141867,"1000 block of E 11th St, Pueblo, Colorado",West,CO,-105.3589,39.5501
2531078,2023-02-21T00:00:00Z,Colorado,5773714,8,Colorado Springs,38.85395855,-104.75315557479895,"3945 Palmer Park Blvd, Colorado Springs, Colorado",West,CO,-105.3589,39.5501
2518281,2023-02-05T00:00:00Z,Colorado,5773714,8,Peyton,39.0288809,-104.4830238,"12252 Point Reyes Dr, Peyton, Colorado",West,CO,-105.3589,39.5501
2498792,2023-01-09T00:00:00Z,Colorado,5773714,8,Denver,39.7392364,-104.984862,"18th St and Blake St, Denver, Colorado",West,CO,-105.3589,39.5501
2198521,2021-12-27T00:00:00Z,Colorado,5773714,8,Denver,39.727365551020405,-104.987308,"56 Broadway, Denver, Colorado",West,CO,-105.3589,39.5501
2176653,2021-11-28T00:00:00Z,Colorado,5773714,8,Aurora,39.7405111,-104.830994,"1500 block of Dayton St, Aurora, Colorado",West,CO,-105.3589,39.5501
2167297,2021-11-15T00:00:00Z,Colorado,5773714,8,Aurora,39.7348396,-104.8515548,"1200 Nome St, Aurora, Colorado",West,CO,-105.3589,39.5501
2143889,2021-10-17T00:00:00Z,Colorado,5773714,8,Colorado Springs,38.85907285,-104.75474505,"1865 N Academy Blvd, Colorado Springs, Colorado",West,CO,-105.3589,39.5501
2137464,2021-10-09T00:00:00Z,Colorado,5773714,8,Denver,39.7392364,-104.984862,"7300 block of E 22nd Ave, Denver, Colorado",West,CO,-105.3589,39.5501
2130634,2021-10-02T00:00:00Z,Colorado,5773714,8,Aurora,39.7398978,-104.84537137857066,"12230 E Colfax Ave, Aurora, Colorado",West,CO,-105.3589,39.5501
2097494,2021-08-22T00:00:00Z,Colorado,5773714,8,Denver,39.7392364,-104.984862,"19th St and Blake St, Denver, Colorado",West,CO,-105.3589,39.5501
2040265,2021-06-20T00:00:00Z,Colorado,5773714,8,Aurora,39.69668755102041,-104.84435104081632,"12455 E Mississippi Ave, Aurora, Colorado",West,CO,-105.3589,39.5501
1999125,2021-05-09T00:00:00Z,Colorado,5773714,8,Colorado Springs,38.79141185642087,-104.73246992017468,"2828 Preakness Way, Colorado Springs, Colorado",West,CO,-105.3589,39.5501
1958652,2021-03-22T00:00:00Z,Colorado,5773714,8,Boulder,39.983456,-105.25140814076636,"3600 Table Mesa Dr, Boulder, Colorado",West,CO,-105.3589,39.5501
1933975,2021-02-20T00:00:00Z,Colorado,5773714,8,Grand Junction,39.0672568,-108.56448,"1000 block of Teller Ave, Grand Junction, Colorado",West,CO,-105.3589,39.5501
1919696,2021-02-03T00:00:00Z,Colorado,5773714,8,Oak Creek,40.2749806,-106.9583829,"200 block of Wild Hogg Dr, Oak Creek, Colorado",West,CO,-105.3589,39.5501
1277411,2018-12-14T00:00:00Z,Colorado,5773714,8,Colorado Springs,38.8339578,-104.825348,"700 block of Geiger Ct, Colorado Springs, Colorado",West,CO,-105.3589,39.5501
1258777,2018-11-19T00:00:00Z,Colorado,5773714,8,Denver,39.753241,-104.990703,"1200 21st Street, Denver, Colorado",West,CO,-105.3589,39.5501
1200904,2018-08-31T00:00:00Z,Colorado,5773714,8,Aurora,39.7405111,-104.830994,"1900 block of Peoria St, Aurora, Colorado",West,CO,-105.3589,39.5501
1184607,2018-08-11T00:00:00Z,Colorado,5773714,8,Thornton,39.87734048008275,-104.9397851722388,"4050 E 100th Ave, Thornton, Colorado",West,CO,-105.3589,39.5501
1164167,2018-07-15T00:00:00Z,Colorado,5773714,8,Denver,39.7392364,-104.984862,"50th Ave and Grant St, Denver, Colorado",West,CO,-105.3589,39.5501
1141108,2018-06-14T00:00:00Z,Colorado,5773714,8,Westminster,39.84171416326531,-105.05260387755102,"5150 W 80th Ave, Westminster, Colorado",West,CO,-105.3589,39.5501
1126434,2018-05-27T00:00:00Z,Colorado,5773714,8,Aurora,39.726118,-104.8090981,"15373 E 6th Ave, Aurora, Colorado",West,CO,-105.3589,39.5501
1043447,2018-02-05T00:00:00Z,Colorado,5773714,8,Colorado Springs,38.847014,-104.74988644666726,"4225 Galley Rd, Colorado Springs, Colorado",West,CO,-105.3589,39.5501
454059,2015-11-27T00:00:00Z,Colorado,5773714,8,Colorado Springs,38.8808952,-104.84904267508531,"3480 Centennial Blvd, Colorado Springs, Colorado",West,CO,-105.3589,39.5501
443652,2015-11-07T00:00:00Z,Colorado,5773714,8,Denver,39.7392364,-104.984862,"Bayaud and Bannock, Denver, Colorado",West,CO,-105.3589,39.5501
409601,2015-09-07T00:00:00Z,Colorado,5773714,8,Denver,39.75378255,-104.9955297706126,"1909 Blake Street, Denver, Colorado",West,CO,-105.3589,39.5501
1017422,2017-12-31T00:00:00Z,Illinois,12812508,17,Chicago,42.019379,-87.6891358,"2335 Howard St, Chicago, Illinois",Midwest,IL,-89.3985,40.6331
1002514,2017-12-06T00:00:00Z,Illinois,12812508,17,Chicago,41.96592755,-87.65811387583476,"4620 N Broadway, Chicago, Illinois",Midwest,IL,-89.3985,40.6331
953156,2017-10-06T00:00:00Z,Illinois,12812508,17,Chicago,41.8755616,-87.6244212,"8000 block of S Marshfield, Chicago, Illinois",Midwest,IL,-89.3985,40.6331
940068,2017-09-23T00:00:00Z,Illinois,12812508,17,Danville,40.125222,-87.6304614,"Seminary St and Jackson St, Danville, Illinois",Midwest,IL,-89.3985,40.6331
933957,2017-09-15T00:00:00Z,Illinois,12812508,17,Chicago,41.8755616,-87.6244212,"4700 block of S Fairfield Ave, Chicago, Illinois",Midwest,IL,-89.3985,40.6331
928380,2017-09-06T00:00:00Z,Illinois,12812508,17,Chicago,41.8755616,-87.6244212,"2700 block of Madison, Chicago, Illinois",Midwest,IL,-89.3985,40.6331
927277,2017-09-04T00:00:00Z,Illinois,12812508,17,Bellwood,41.8814197,-87.883117,"1000 block of Bellwood Ave, Bellwood, Illinois",Midwest,IL,-89.3985,40.6331
925436,2017-09-02T00:00:00Z,Illinois,12812508,17,Chicago,41.8755616,-87.6244212,"8300 block of S Hermitage, Chicago, Illinois",Midwest,IL,-89.3985,40.6331
918204,2017-08-22T00:00:00Z,Illinois,12812508,17,Chicago,41.8755616,-87.6244212,"300 block of N Central Ave, Chicago, Illinois",Midwest,IL,-89.3985,40.6331
916848,2017-08-20T00:00:00Z,Illinois,12812508,17,Chicago,41.67678235,-87.65597322614136,"11901 S Loomis St, Chicago, Illinois",Midwest,IL,-89.3985,40.6331
909423,2017-08-08T00:00:00Z,Illinois,12812508,17,Chicago,41.8755616,-87.6244212,"50 block of E 37th St, Chicago, Illinois",Midwest,IL,-89.3985,40.6331
903853,2017-08-01T00:00:00Z,Illinois,12812508,17,Chicago,41.8755616,-87.6244212,"800 block of N Monticello Ave, Chicago, Illinois",Midwest,IL,-89.3985,40.6331
903090,2017-07-31T00:00:00Z,Illinois,12812508,17,Decatur,39.8454163,-88.9524151,"Jasper St and Main St, Decatur, Illinois",Midwest,IL,-89.3985,40.6331
900387,2017-07-27T00:00:00Z,Illinois,12812508,17,Chicago,41.8755616,-87.6244212,"2000 block of E 71st St, Chicago, Illinois",Midwest,IL,-89.3985,40.6331
896444,2017-07-23T00:00:00Z,Illinois,12812508,17,Chicago,41.8755616,-87.6244212,"1500 block of East 82nd St, Chicago, Illinois",Midwest,IL,-89.3985,40.6331
891092,2017-07-15T00:00:00Z,Illinois,12812508,17,Chicago,41.8755616,-87.6244212,"12200 block of S Throop St, Chicago, Illinois",Midwest,IL,-89.3985,40.6331
886002,2017-07-08T00:00:00Z,Illinois,12812508,17,Alton,38.8908583,-90.1843091,"700 block of Oakwood Ave, Alton, Illinois",Midwest,IL,-89.3985,40.6331
883282,2017-07-05T00:00:00Z,Illinois,12812508,17,Chicago (Roseland),41.71463525,-87.6135456618965,"11000 block of S Eberhart, Chicago (Roseland), Illinois",Midwest,IL,-89.3985,40.6331
883656,2017-07-01T00:00:00Z,Illinois,12812508,17,Momence,41.1721844,-87.6697967,"2727 S 13000 Rd E, Momence, Illinois",Midwest,IL,-89.3985,40.6331
877295,2017-06-27T00:00:00Z,Illinois,12812508,17,Chicago,41.8755616,-87.6244212,"200 block of S Lotus, Chicago, Illinois",Midwest,IL,-89.3985,40.6331
869877,2017-06-18T00:00:00Z,Illinois,12812508,17,Chicago,41.8755616,-87.6244212,"3300 block of W Crystal St, Chicago, Illinois",Midwest,IL,-89.3985,40.6331
869838,2017-06-17T00:00:00Z,Illinois,12812508,17,Chicago,41.8755616,-87.6244212,"50 block of N Latrobe Ave, Chicago, Illinois",Midwest,IL,-89.3985,40.6331
864743,2017-06-11T00:00:00Z,Illinois,12812508,17,Chicago,41.8755616,-87.6244212,"3300 block of W Douglas Blvd, Chicago, Illinois",Midwest,IL,-89.3985,40.6331
843045,2017-05-14T00:00:00Z,Illinois,12812508,17,Dolton,41.63808346905136,-87.607659,"14112 Chicago Road, Dolton, Illinois",Midwest,IL,-89.3985,40.6331
838272,2017-05-07T00:00:00Z,Illinois,12812508,17,Chicago,41.8755616,-87.6244212,"2600 block of 46th Pl, Chicago, Illinois",Midwest,IL,-89.3985,40.6331
821640,2017-04-15T00:00:00Z,Illinois,12812508,17,Rock Falls,41.780870382115424,-89.69401233502397,"311 W  2nd St, Rock Falls, Illinois",Midwest,IL,-89.3985,40.6331
821651,2017-04-15T00:00:00Z,Illinois,12812508,17,Harvey,41.6100344,-87.6467132,"14600 block of Myrtle Avenue, Harvey, Illinois",Midwest,IL,-89.3985,40.6331
814094,2017-04-07T00:00:00Z,Illinois,12812508,17,Chicago,41.8755616,-87.6244212,"5600 block of W Lake St, Chicago, Illinois",Midwest,IL,-89.3985,40.6331
809978,2017-04-02T00:00:00Z,Illinois,12812508,17,Chicago,41.8755616,-87.6244212,"3500 block of W Van Buren St, Chicago, Illinois",Midwest,IL,-89.3985,40.6331
807618,2017-03-30T00:00:00Z,Illinois,12812508,17,Chicago,41.76022475,-87.55844222604628,"2704 E 75th St, Chicago, Illinois",Midwest,IL,-89.3985,40.6331
791298,2017-03-10T00:00:00Z,Illinois,12812508,17,Chicago,41.8020982869786,-87.62165846118273,"123 E 51st St, Chicago, Illinois",Midwest,IL,-89.3985,40.6331
789798,2017-03-07T00:00:00Z,Illinois,12812508,17,Chicago,41.8755616,-87.6244212,"W 76th St and S May St, Chicago, Illinois",Midwest,IL,-89.3985,40.6331
775531,2017-02-15T00:00:00Z,Illinois,12812508,17,Chicago,41.8211923,-87.70185057483131,"3949 South Albany Avenue, Chicago, Illinois",Midwest,IL,-89.3985,40.6331
772753,2017-02-11T00:00:00Z,Illinois,12812508,17,Chicago,41.8755616,-87.6244212,"100 block of N Mayfield, Chicago, Illinois",Midwest,IL,-89.3985,40.6331
760259,2017-01-25T00:00:00Z,Illinois,12812508,17,Chicago,41.8755616,-87.6244212,"500 block of E 75th St, Chicago, Illinois",Midwest,IL,-89.3985,40.6331
757032,2017-01-22T00:00:00Z,Illinois,12812508,17,Chicago (Englewood),41.7810934,-87.64326674215906,"1800 block of W 63rd, Chicago (Englewood), Illinois",Midwest,IL,-89.3985,40.6331
748348,2017-01-11T00:00:00Z,Illinois,12812508,17,Chicago,41.8755616,-87.6244212,"4200 block of S Talman, Chicago, Illinois",Midwest,IL,-89.3985,40.6331
1886974,2020-12-26T00:00:00Z,Illinois,12812508,17,Rockford,42.26478065,-89.03591104308833,"4007 E State St, Rockford, Illinois",Midwest,IL,-89.3985,40.6331
1881213,2020-12-19T00:00:00Z,Illinois,12812508,17,Chicago,41.73187625,-87.6051181851272,"8936 S Cottage Grove Ave, Chicago, Illinois",Midwest,IL,-89.3985,40.6331
1869748,2020-12-04T00:00:00Z,Illinois,12812508,17,Chicago,41.8755616,-87.6244212,"4400 block of W Adams St, Chicago, Illinois",Midwest,IL,-89.3985,40.6331
1858455,2020-11-22T00:00:00Z,Illinois,12812508,17,Chicago,41.8755616,-87.6244212,"700 block of E 101st St, Chicago, Illinois",Midwest,IL,-89.3985,40.6331
1857439,2020-11-21T00:00:00Z,Illinois,12812508,17,Chicago,41.8755616,-87.6244212,"W 79th St and S Justine St, Chicago, Illinois",Midwest,IL,-89.3985,40.6331
1853615,2020-11-16T00:00:00Z,Illinois,12812508,17,Chicago,41.8755616,-87.6244212,"700 block of S Pulaski Rd, Chicago, Illinois",Midwest,IL,-89.3985,40.6331
1854076,2020-11-16T00:00:00Z,Illinois,12812508,17,Chicago,41.8755616,-87.6244212,"2700 block of S State St, Chicago, Illinois",Midwest,IL,-89.3985,40.6331
1839065,2020-10-30T00:00:00Z,Illinois,12812508,17,Chicago,41.68309324955098,-87.66851444633376,"11613 S Vincennes Ave, Chicago, Illinois",Midwest,IL,-89.3985,40.6331
1828080,2020-10-18T00:00:00Z,Illinois,12812508,17,Chicago,41.8755616,-87.6244212,"200 block of N Sacramento Blvd, Chicago, Illinois",Midwest,IL,-89.3985,40.6331
1820156,2020-10-10T00:00:00Z,Illinois,12812508,17,Chicago,41.8755616,-87.6244212,"100 block of S Keeler Ave, Chicago, Illinois",Midwest,IL,-89.3985,40.6331
1805722,2020-09-26T00:00:00Z,Illinois,12812508,17,Chicago,41.8755616,-87.6244212,"2400 block of W Lithuanian Plaza Ct, Chicago, Illinois",Midwest,IL,-89.3985,40.6331
1799748,2020-09-19T00:00:00Z,Illinois,12812508,17,Chicago,41.8755616,-87.6244212,"12200 block of S May St, Chicago, Illinois",Midwest,IL,-89.3985,40.6331
1799703,2020-09-19T00:00:00Z,Illinois,12812508,17,Chicago,41.8755616,-87.6244212,"6900 block of S Claremont Ave, Chicago, Illinois",Midwest,IL,-89.3985,40.6331
1796638,2020-09-15T00:00:00Z,Illinois,12812508,17,Chicago,41.8755616,-87.6244212,"3500 block of W Lawrence Ave, Chicago, Illinois",Midwest,IL,-89.3985,40.6331
1794086,2020-09-13T00:00:00Z,Illinois,12812508,17,Chicago,41.8755616,-87.6244212,"6100 block of S Throop St, Chicago, Illinois",Midwest,IL,-89.3985,40.6331
1792650,2020-09-12T00:00:00Z,Illinois,12812508,17,Chicago,41.8755616,-87.6244212,"100 block of N Pine Ave, Chicago, Illinois",Midwest,IL,-89.3985,40.6331
1786920,2020-09-06T00:00:00Z,Illinois,12812508,17,Chicago,41.8755616,-87.6244212,"S Kingston Ave and E 77th St, Chicago, Illinois",Midwest,IL,-89.3985,40.6331
1780199,2020-08-30T00:00:00Z,Illinois,12812508,17,Zion,42.4501169,-87.8337753,"2300 block of Joppa Ave, Zion, Illinois",Midwest,IL,-89.3985,40.6331
1779718,2020-08-30T00:00:00Z,Illinois,12812508,17,Chicago,41.682405,-87.68046094091581,"11601 S Western Ave, Chicago, Illinois",Midwest,IL,-89.3985,40.6331
1778571,2020-08-29T00:00:00Z,Illinois,12812508,17,Rock Island,41.510972,-90.574458,"1800 2nd Ave, Rock Island, Illinois",Midwest,IL,-89.3985,40.6331
1772438,2020-08-23T00:00:00Z,Illinois,12812508,17,Champaign,40.1164841,-88.2430932,"100 block of Kenwood Rd, Champaign, Illinois",Midwest,IL,-89.3985,40.6331
1773006,2020-08-23T00:00:00Z,Illinois,12812508,17,Chicago,41.77403595,-87.64501918937961,"6600 S Halsted St, Chicago, Illinois",Midwest,IL,-89.3985,40.6331
1772764,2020-08-22T00:00:00Z,Illinois,12812508,17,Rockford,42.2713945,-89.093966,"1300 block of 10th St, Rockford, Illinois",Midwest,IL,-89.3985,40.6331
1769489,2020-08-19T00:00:00Z,Illinois,12812508,17,Chicago,41.8755616,-87.6244212,"8500 block of S Parnell Ave, Chicago, Illinois",Midwest,IL,-89.3985,40.6331
1767747,2020-08-18T00:00:00Z,Illinois,12812508,17,Rockford,42.261662,-89.048798,"3001 Harney Ct, Rockford, Illinois",Midwest,IL,-89.3985,40.6331
1756248,2020-08-05T00:00:00Z,Illinois,12812508,17,Chicago,41.8755616,-87.6244212,"700 block of S Karlov Ave, Chicago, Illinois",Midwest,IL,-89.3985,40.6331
1752100,2020-08-01T00:00:00Z,Illinois,12812508,17,Chicago,41.8755616,-87.6244212,"100 block of N Laporte Ave, Chicago, Illinois",Midwest,IL,-89.3985,40.6331
1747700,2020-07-27T00:00:00Z,Illinois,12812508,17,Chicago,41.72650279781471,-87.60668831691311,"705 E 92nd Pl, Chicago, Illinois",Midwest,IL,-89.3985,40.6331
1744332,2020-07-23T00:00:00Z,Illinois,12812508,17,Chicago,41.8755616,-87.6244212,"120th St and Prairie Ave, Chicago, Illinois",Midwest,IL,-89.3985,40.6331
1741838,2020-07-21T00:00:00Z,Illinois,12812508,17,Chicago,41.75079035,-87.6496915125546,"1018 W 79th St, Chicago, Illinois",Midwest,IL,-89.3985,40.6331
1740615,2020-07-20T00:00:00Z,Illinois,12812508,17,Chicago,41.8755616,-87.6244212,"S Lawndale Ave and W Douglas Blvd, Chicago, Illinois",Midwest,IL,-89.3985,40.6331
1740013,2020-07-19T00:00:00Z,Illinois,12812508,17,Chicago,41.8755616,-87.6244212,"11300 block of South Carpenter St, Chicago, Illinois",Midwest,IL,-89.3985,40.6331
1739434,2020-07-19T00:00:00Z,Illinois,12812508,17,Peoria,40.6938609,-89.5891008,"NE Water St and Hamilton Blvd, Peoria, Illinois",Midwest,IL,-89.3985,40.6331
1738635,2020-07-18T00:00:00Z,Illinois,12812508,17,Chicago,41.8755616,-87.6244212,"1600 block of S Keeler Ave, Chicago, Illinois",Midwest,IL,-89.3985,40.6331
1733188,2020-07-12T00:00:00Z,Illinois,12812508,17,Chicago,41.8755616,-87.6244212,"700 block of W 66th Pl, Chicago, Illinois",Midwest,IL,-89.3985,40.6331
1732229,2020-07-12T00:00:00Z,Illinois,12812508,17,Chicago,41.8755616,-87.6244212,"1100 block of N Lawndale Ave, Chicago, Illinois",Midwest,IL,-89.3985,40.6331
1727567,2020-07-06T00:00:00Z,Illinois,12812508,17,Chicago,41.75516015,-87.65671567348535,"1305 W 76th St, Chicago, Illinois",Midwest,IL,-89.3985,40.6331
1725883,2020-07-05T00:00:00Z,Illinois,12812508,17,Chicago,41.8755616,-87.6244212,"3700 block of W Jackson Blvd, Chicago, Illinois",Midwest,IL,-89.3985,40.6331
1725145,2020-07-05T00:00:00Z,Illinois,12812508,17,Chicago,41.8755616,-87.6244212,"1500 block of S Millard Ave, Chicago, Illinois",Midwest,IL,-89.3985,40.6331
1726034,2020-07-05T00:00:00Z,Illinois,12812508,17,Freeport,42.2966861,-89.6212271,"900 block of S Carroll Ave, Freeport, Illinois",Midwest,IL,-89.3985,40.6331
1725098,2020-07-04T00:00:00Z,Illinois,12812508,17,Chicago,41.8755616,-87.6244212,"8300 block of S Kingston Ave, Chicago, Illinois",Midwest,IL,-89.3985,40.6331
1725081,2020-07-04T00:00:00Z,Illinois,12812508,17,Chicago,41.8755616,-87.6244212,"6100 block of S Carpenter St, Chicago, Illinois",Midwest,IL,-89.3985,40.6331
1720761,2020-06-30T00:00:00Z,Illinois,12812508,17,Chicago,41.89682275,-87.6375274,"350 W Chicago Ave, Chicago, Illinois",Midwest,IL,-89.3985,40.6331
1718966,2020-06-27T00:00:00Z,Illinois,12812508,17,Chicago,41.8755616,-87.6244212,"3100 block of S Rhodes Ave, Chicago, Illinois",Midwest,IL,-89.3985,40.6331
1718463,2020-06-27T00:00:00Z,Illinois,12812508,17,Peoria,40.6938609,-89.5891008,"1400 block of SW Jefferson St, Peoria, Illinois",Midwest,IL,-89.3985,40.6331
1714504,2020-06-23T00:00:00Z,Illinois,12812508,17,Chicago,41.8755616,-87.6244212,"9100 block of South Ellis Ave, Chicago, Illinois",Midwest,IL,-89.3985,40.6331
